Device,TimeDate,Time,PPG,HR,AccX,AccY,AccZ
6D18B021,"May 13,2021 19:53:25:614",0:0:39:389,360442.66,74,-698,-36,718
6D18B021,"May 13,2021 19:53:25:619",0:0:39:394,360253.34,74,-698,-36,718
6D18B021,"May 13,2021 19:53:25:790",0:0:39:565,360309.66,74,-698,-36,718
6D18B021,"May 13,2021 19:53:25:798",0:0:39:573,360316,74,-698,-36,718
6D18B021,"May 13,2021 19:53:25:807",0:0:39:582,360399,74,-698,-36,718
6D18B021,"May 13,2021 19:53:25:817",0:0:39:592,360531.34,74,-698,-36,718
6D18B021,"May 13,2021 19:53:25:824",0:0:39:599,360725.34,74,-698,-36,718
6D18B021,"May 13,2021 19:53:25:830",0:0:39:605,360931.34,74,-698,-36,718
6D18B021,"May 13,2021 19:53:25:836",0:0:39:611,361088.34,74,-698,-36,718
6D18B021,"May 13,2021 19:53:25:842",0:0:39:617,361207.34,74,-698,-36,718
6D18B021,"May 13,2021 19:53:25:848",0:0:39:623,361523.34,74,-698,-36,718
6D18B021,"May 13,2021 19:53:25:907",0:0:39:682,361854,74,-698,-36,718
6D18B021,"May 13,2021 19:53:25:918",0:0:39:693,362163,74,-698,-36,718
6D18B021,"May 13,2021 19:53:25:929",0:0:39:704,362463.34,74,-698,-36,718
6D18B021,"May 13,2021 19:53:25:939",0:0:39:714,362924.66,74,-698,-36,718
6D18B021,"May 13,2021 19:53:25:950",0:0:39:725,363242.34,74,-698,-36,718
6D18B021,"May 13,2021 19:53:25:959",0:0:39:734,363547.66,74,-698,-36,718
6D18B021,"May 13,2021 19:53:25:968",0:0:39:743,363777.34,74,-698,-36,718
6D18B021,"May 13,2021 19:53:25:976",0:0:39:751,363919.34,74,-698,-36,718
6D18B021,"May 13,2021 19:53:25:985",0:0:39:760,364182.66,74,-698,-36,718
6D18B021,"May 13,2021 19:53:26:021",0:0:39:796,364267.34,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:033",0:0:39:808,364483.66,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:045",0:0:39:820,364565,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:054",0:0:39:829,364577.34,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:063",0:0:39:838,364585.66,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:072",0:0:39:847,364676.66,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:080",0:0:39:855,364702.34,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:089",0:0:39:864,364722,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:096",0:0:39:871,364695,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:131",0:0:39:906,364672.34,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:139",0:0:39:914,364645.66,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:146",0:0:39:921,364703,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:154",0:0:39:929,364594,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:162",0:0:39:937,364520,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:171",0:0:39:946,364482.34,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:178",0:0:39:953,364262,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:184",0:0:39:959,364148.34,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:191",0:0:39:966,364034.66,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:317",0:0:40:92,363915.66,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:329",0:0:40:104,363801.34,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:340",0:0:40:115,363735.34,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:351",0:0:40:126,363698.66,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:361",0:0:40:136,363660,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:370",0:0:40:145,363569.66,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:379",0:0:40:154,363578.34,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:388",0:0:40:163,363453,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:398",0:0:40:173,363456.66,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:427",0:0:40:202,363412,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:434",0:0:40:209,363358,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:441",0:0:40:216,363363,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:449",0:0:40:224,363290.34,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:457",0:0:40:232,363310.66,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:464",0:0:40:239,363350.66,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:470",0:0:40:245,363399.66,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:476",0:0:40:251,363492,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:482",0:0:40:257,363618.34,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:545",0:0:40:320,363629.66,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:557",0:0:40:332,363752.66,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:567",0:0:40:342,363901.66,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:577",0:0:40:352,364166.66,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:586",0:0:40:361,364358,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:595",0:0:40:370,364593.34,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:604",0:0:40:379,364891,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:614",0:0:40:389,365099.34,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:622",0:0:40:397,365295.34,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:691",0:0:40:466,365470,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:706",0:0:40:481,365422.34,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:716",0:0:40:491,365468.66,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:728",0:0:40:503,365375.34,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:735",0:0:40:510,365268.66,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:746",0:0:40:521,365131.66,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:752",0:0:40:527,364983.34,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:759",0:0:40:534,364832.34,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:765",0:0:40:540,364689,74,-690,-46,717
6D18B021,"May 13,2021 19:53:26:808",0:0:40:583,364525.66,74,-690,-49,719
6D18B021,"May 13,2021 19:53:26:819",0:0:40:594,364512.34,74,-690,-49,719
6D18B021,"May 13,2021 19:53:26:830",0:0:40:605,364371.34,74,-690,-49,719
6D18B021,"May 13,2021 19:53:26:841",0:0:40:616,364312.66,74,-690,-49,719
6D18B021,"May 13,2021 19:53:26:852",0:0:40:627,364172.34,74,-690,-49,719
6D18B021,"May 13,2021 19:53:26:863",0:0:40:638,364186.34,74,-690,-49,719
6D18B021,"May 13,2021 19:53:26:873",0:0:40:648,364137.34,74,-690,-49,719
6D18B021,"May 13,2021 19:53:26:883",0:0:40:658,364136,74,-690,-49,719
6D18B021,"May 13,2021 19:53:26:891",0:0:40:666,364172.34,74,-690,-49,719
6D18B021,"May 13,2021 19:53:26:918",0:0:40:693,364003.66,74,-690,-49,719
6D18B021,"May 13,2021 19:53:26:928",0:0:40:703,364095.34,74,-690,-49,719
6D18B021,"May 13,2021 19:53:26:938",0:0:40:713,364146,74,-690,-49,719
6D18B021,"May 13,2021 19:53:26:948",0:0:40:723,364138,74,-690,-49,719
6D18B021,"May 13,2021 19:53:26:956",0:0:40:731,364224.34,74,-690,-49,719
6D18B021,"May 13,2021 19:53:26:963",0:0:40:738,364244,74,-690,-49,719
6D18B021,"May 13,2021 19:53:26:971",0:0:40:746,364295.34,74,-690,-49,719
6D18B021,"May 13,2021 19:53:26:980",0:0:40:755,364372,74,-690,-49,719
6D18B021,"May 13,2021 19:53:26:989",0:0:40:764,364446.66,74,-690,-49,719
6D18B021,"May 13,2021 19:53:27:033",0:0:40:808,364317,74,-690,-49,719
6D18B021,"May 13,2021 19:53:27:049",0:0:40:824,364528.66,74,-690,-49,719
6D18B021,"May 13,2021 19:53:27:061",0:0:40:836,364642.66,74,-690,-49,719
6D18B021,"May 13,2021 19:53:27:075",0:0:40:850,364747,74,-690,-49,719
6D18B021,"May 13,2021 19:53:27:085",0:0:40:860,364859.34,74,-690,-49,719
6D18B021,"May 13,2021 19:53:27:094",0:0:40:869,364996.66,74,-690,-49,719
6D18B021,"May 13,2021 19:53:27:102",0:0:40:877,365087,74,-690,-49,719
6D18B021,"May 13,2021 19:53:27:109",0:0:40:884,365261,74,-690,-49,719
6D18B021,"May 13,2021 19:53:27:117",0:0:40:892,365395,74,-690,-49,719
6D18B021,"May 13,2021 19:53:27:215",0:0:40:990,365605.34,74,-690,-49,719
6D18B021,"May 13,2021 19:53:27:227",0:0:41:2,365796.34,74,-690,-49,719
6D18B021,"May 13,2021 19:53:27:237",0:0:41:12,365989.66,74,-690,-49,719
6D18B021,"May 13,2021 19:53:27:248",0:0:41:23,366225.34,74,-690,-49,719
6D18B021,"May 13,2021 19:53:27:258",0:0:41:33,366522.34,74,-690,-49,719
6D18B021,"May 13,2021 19:53:27:267",0:0:41:42,366804,74,-690,-49,719
6D18B021,"May 13,2021 19:53:27:275",0:0:41:50,366980,74,-690,-49,719
6D18B021,"May 13,2021 19:53:27:284",0:0:41:59,367276.34,74,-690,-49,719
6D18B021,"May 13,2021 19:53:27:292",0:0:41:67,367482,74,-690,-49,719
6D18B021,"May 13,2021 19:53:27:366",0:0:41:141,367698.34,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:380",0:0:41:155,367774.66,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:391",0:0:41:166,367865.66,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:399",0:0:41:174,368072.34,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:408",0:0:41:183,368071,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:416",0:0:41:191,368182.66,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:424",0:0:41:199,368146,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:432",0:0:41:207,368022.34,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:440",0:0:41:215,367835.34,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:447",0:0:41:222,367451,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:453",0:0:41:228,367159.66,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:459",0:0:41:234,366757,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:465",0:0:41:240,366300.34,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:471",0:0:41:246,365869.66,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:477",0:0:41:252,365461.34,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:484",0:0:41:259,365161,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:491",0:0:41:266,364769,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:496",0:0:41:271,364383,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:628",0:0:41:403,364055,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:640",0:0:41:415,363720.34,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:649",0:0:41:424,363212.34,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:658",0:0:41:433,362893.66,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:669",0:0:41:444,362583.34,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:677",0:0:41:452,362355.66,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:687",0:0:41:462,362075,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:697",0:0:41:472,361987.66,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:706",0:0:41:481,361826,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:739",0:0:41:514,361815.34,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:750",0:0:41:525,361642,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:761",0:0:41:536,361625.34,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:771",0:0:41:546,361441.66,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:780",0:0:41:555,361420,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:790",0:0:41:565,361480.34,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:799",0:0:41:574,361716,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:808",0:0:41:583,361777.34,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:817",0:0:41:592,362029,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:890",0:0:41:665,362148.34,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:901",0:0:41:676,362531,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:912",0:0:41:687,362796.66,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:925",0:0:41:700,363017,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:937",0:0:41:712,363230.66,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:947",0:0:41:722,363494,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:957",0:0:41:732,363646.34,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:966",0:0:41:741,363869,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:976",0:0:41:751,364088.34,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:987",0:0:41:762,363847.34,73,-700,-58,710
6D18B021,"May 13,2021 19:53:27:997",0:0:41:772,364133,73,-700,-58,710
6D18B021,"May 13,2021 19:53:28:005",0:0:41:780,364263.66,73,-700,-58,710
6D18B021,"May 13,2021 19:53:28:011",0:0:41:786,364404,73,-700,-58,710
6D18B021,"May 13,2021 19:53:28:019",0:0:41:794,364534,73,-700,-58,710
6D18B021,"May 13,2021 19:53:28:026",0:0:41:801,364622.34,73,-700,-58,710
6D18B021,"May 13,2021 19:53:28:034",0:0:41:809,364882,73,-700,-58,710
6D18B021,"May 13,2021 19:53:28:041",0:0:41:816,365150.66,73,-700,-58,710
6D18B021,"May 13,2021 19:53:28:047",0:0:41:822,365312,73,-700,-58,710
6D18B021,"May 13,2021 19:53:28:154",0:0:41:929,365523.34,73,-683,-56,719
6D18B021,"May 13,2021 19:53:28:167",0:0:41:942,365712,73,-683,-56,719
6D18B021,"May 13,2021 19:53:28:177",0:0:41:952,365800,73,-683,-56,719
6D18B021,"May 13,2021 19:53:28:186",0:0:41:961,365786.66,73,-683,-56,719
6D18B021,"May 13,2021 19:53:28:195",0:0:41:970,365677.66,73,-683,-56,719
6D18B021,"May 13,2021 19:53:28:203",0:0:41:978,365608.66,73,-683,-56,719
6D18B021,"May 13,2021 19:53:28:212",0:0:41:987,365537.34,73,-683,-56,719
6D18B021,"May 13,2021 19:53:28:219",0:0:41:994,365421.66,73,-683,-56,719
6D18B021,"May 13,2021 19:53:28:227",0:0:42:2,365338,73,-683,-56,719
6D18B021,"May 13,2021 19:53:28:266",0:0:42:41,365240,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:281",0:0:42:56,365226,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:291",0:0:42:66,365159.34,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:304",0:0:42:79,365052.34,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:314",0:0:42:89,364974.66,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:323",0:0:42:98,364948.34,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:330",0:0:42:105,364843.34,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:337",0:0:42:112,364659.66,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:345",0:0:42:120,364613,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:383",0:0:42:158,364461.66,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:394",0:0:42:169,364500.66,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:406",0:0:42:181,364320,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:415",0:0:42:190,364297,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:425",0:0:42:200,364116.66,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:435",0:0:42:210,364147.34,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:444",0:0:42:219,363994,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:452",0:0:42:227,363905,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:460",0:0:42:235,363739,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:533",0:0:42:308,363579.66,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:544",0:0:42:319,363442.66,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:556",0:0:42:331,363258.34,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:566",0:0:42:341,363103.34,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:576",0:0:42:351,362983.34,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:590",0:0:42:365,362766.66,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:599",0:0:42:374,362669.66,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:608",0:0:42:383,362453.34,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:617",0:0:42:392,362341.34,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:644",0:0:42:419,362114,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:655",0:0:42:430,362073.34,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:667",0:0:42:442,361994.34,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:676",0:0:42:451,361973.66,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:686",0:0:42:461,361887.66,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:695",0:0:42:470,361766.66,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:704",0:0:42:479,361725,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:713",0:0:42:488,361603,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:722",0:0:42:497,361588.34,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:796",0:0:42:571,361495.66,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:808",0:0:42:583,361436.34,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:820",0:0:42:595,361401.66,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:831",0:0:42:606,361411.34,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:840",0:0:42:615,361323.34,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:851",0:0:42:626,361303,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:860",0:0:42:635,361275,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:870",0:0:42:645,361196.66,72,-683,-56,719
6D18B021,"May 13,2021 19:53:28:878",0:0:42:653,361335,72,-683,-56,719
6D18B021,"May 13,2021 19:53:29:015",0:0:42:790,361265,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:026",0:0:42:801,361420,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:038",0:0:42:813,361374.66,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:049",0:0:42:824,361320.66,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:059",0:0:42:834,361347.66,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:068",0:0:42:843,361511.34,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:076",0:0:42:851,361316.66,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:085",0:0:42:860,361299.34,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:093",0:0:42:868,361184,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:100",0:0:42:875,361227.34,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:107",0:0:42:882,361137.34,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:115",0:0:42:890,360917.34,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:124",0:0:42:899,360842,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:129",0:0:42:904,360728,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:136",0:0:42:911,360623.66,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:143",0:0:42:918,360506.34,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:150",0:0:42:925,360489.66,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:157",0:0:42:932,360542.34,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:168",0:0:42:943,360559,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:174",0:0:42:949,360792.34,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:179",0:0:42:954,360925.66,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:186",0:0:42:961,361135,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:196",0:0:42:971,361350.34,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:204",0:0:42:979,361510.34,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:210",0:0:42:985,361547.66,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:216",0:0:42:991,361561,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:223",0:0:42:998,361532,72,-698,-30,714
6D18B021,"May 13,2021 19:53:29:353",0:0:43:128,361632.66,71,-698,-30,714
6D18B021,"May 13,2021 19:53:29:360",0:0:43:135,361626.34,71,-698,-30,714
6D18B021,"May 13,2021 19:53:29:367",0:0:43:142,361865,71,-698,-30,714
6D18B021,"May 13,2021 19:53:29:377",0:0:43:152,361852,71,-698,-30,714
6D18B021,"May 13,2021 19:53:29:385",0:0:43:160,362067.34,71,-698,-30,714
6D18B021,"May 13,2021 19:53:29:394",0:0:43:169,362100.34,71,-698,-30,714
6D18B021,"May 13,2021 19:53:29:402",0:0:43:177,362041.34,71,-698,-30,714
6D18B021,"May 13,2021 19:53:29:410",0:0:43:185,362019.34,71,-698,-30,714
6D18B021,"May 13,2021 19:53:29:418",0:0:43:193,361968,71,-698,-30,714
6D18B021,"May 13,2021 19:53:29:430",0:0:43:205,361856.66,71,-698,-30,714
6D18B021,"May 13,2021 19:53:29:438",0:0:43:213,361730.66,71,-698,-30,714
6D18B021,"May 13,2021 19:53:29:444",0:0:43:219,361734,71,-698,-30,714
6D18B021,"May 13,2021 19:53:29:450",0:0:43:225,361657.34,71,-698,-30,714
6D18B021,"May 13,2021 19:53:29:457",0:0:43:232,361700.66,71,-698,-30,714
6D18B021,"May 13,2021 19:53:29:464",0:0:43:239,361754.34,71,-698,-30,714
6D18B021,"May 13,2021 19:53:29:471",0:0:43:246,361736.66,71,-698,-30,714
6D18B021,"May 13,2021 19:53:29:477",0:0:43:252,361848.66,71,-698,-30,714
6D18B021,"May 13,2021 19:53:29:482",0:0:43:257,361874,71,-698,-30,714
6D18B021,"May 13,2021 19:53:29:583",0:0:43:358,361737.34,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:594",0:0:43:369,361655,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:606",0:0:43:381,361608.66,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:616",0:0:43:391,361581.34,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:625",0:0:43:400,361500.66,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:633",0:0:43:408,361469.34,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:641",0:0:43:416,361276.66,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:648",0:0:43:423,361038.34,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:656",0:0:43:431,360747,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:803",0:0:43:578,360442.66,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:817",0:0:43:592,360054.66,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:829",0:0:43:604,359748,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:838",0:0:43:613,359377,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:849",0:0:43:624,359152,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:857",0:0:43:632,358906,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:865",0:0:43:640,358575.66,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:873",0:0:43:648,358386.34,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:880",0:0:43:655,358179.34,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:887",0:0:43:662,358285.66,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:891",0:0:43:666,358002.66,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:898",0:0:43:673,357923.66,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:903",0:0:43:678,357838.34,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:908",0:0:43:683,357873,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:914",0:0:43:689,357826.66,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:922",0:0:43:697,357894,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:928",0:0:43:703,357817,71,-688,-56,710
6D18B021,"May 13,2021 19:53:29:933",0:0:43:708,357747.34,71,-688,-56,710
6D18B021,"May 13,2021 19:53:30:065",0:0:43:840,357664.34,71,-688,-56,710
6D18B021,"May 13,2021 19:53:30:071",0:0:43:846,357619.66,71,-688,-56,710
6D18B021,"May 13,2021 19:53:30:081",0:0:43:856,357506.34,71,-688,-56,710
6D18B021,"May 13,2021 19:53:30:091",0:0:43:866,357528,71,-688,-56,710
6D18B021,"May 13,2021 19:53:30:099",0:0:43:874,357375.34,71,-688,-56,710
6D18B021,"May 13,2021 19:53:30:107",0:0:43:882,357413.66,71,-688,-56,710
6D18B021,"May 13,2021 19:53:30:119",0:0:43:894,357384.34,71,-688,-56,710
6D18B021,"May 13,2021 19:53:30:127",0:0:43:902,357295.34,71,-688,-56,710
6D18B021,"May 13,2021 19:53:30:137",0:0:43:912,357345,71,-688,-56,710
6D18B021,"May 13,2021 19:53:30:145",0:0:43:920,357312.66,71,-688,-56,710
6D18B021,"May 13,2021 19:53:30:153",0:0:43:928,357305,71,-688,-56,710
6D18B021,"May 13,2021 19:53:30:160",0:0:43:935,357333,71,-688,-56,710
6D18B021,"May 13,2021 19:53:30:166",0:0:43:941,357440.34,71,-688,-56,710
